price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_sold,Age_at_Sale,Year_since_Renovation,was_renovated
1072000.0,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,0,98144,47.5884,-122.291,2580,5184,28,67,67,False
467000.0,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,0,98177,47.7145,-122.367,2120,12040,23,67,67,False
686000.0,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,0,98075,47.5836,-122.026,3070,8127,22,15,15,False
279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,0,98198,47.398,-122.299,1900,10125,5,53,53,False
527000.0,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,0,98011,47.7663,-122.215,1910,10055,4,27,27,False
325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,0,98030,47.3758,-122.217,2080,9583,18,48,48,False
328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,0,98038,47.3828,-122.023,2020,8031,3,20,20,False
390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,0,98146,47.5123,-122.373,1280,7392,4,72,72,False
479950.0,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,0,98053,47.7076,-122.013,1640,6009,9,10,10,False
264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,0,98023,47.2922,-122.371,1510,9753,29,36,36,False
235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,450,0,98031,47.4075,-122.214,1960,13068,15,54,54,False
516500.0,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,0,98053,47.6794,-122.034,2250,4729,3,11,11,False
655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,1978,98166,47.4497,-122.375,2030,13193,13,100,37,True
500000.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,0,98059,47.5218,-122.164,2280,15347,16,54,54,False
315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,0,98023,47.3103,-122.339,2120,8236,21,36,36,False
213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,0,98024,47.5687,-121.899,1150,13702,20,53,53,False
475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,0,98108,47.5575,-122.303,2090,4800,2,67,67,False
1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,0,98033,47.6489,-122.183,3430,35096,10,31,31,False
416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,0,98010,47.3459,-121.95,2070,80100,9,39,39,False
410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,2005,98122,47.6136,-122.303,1510,4740,20,111,10,True
800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,0,98077,47.7641,-122.023,2920,148539,1,21,21,False
472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,0,98003,47.3376,-122.324,2600,13988,29,49,49,False
225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,0,98003,47.3173,-122.319,1190,8640,8,46,46,False
210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,0,98126,47.5308,-122.376,830,4960,1,74,74,False
455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,0,98115,47.6727,-122.299,1450,3750,27,90,90,False
225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,0,98002,47.3221,-122.216,1260,8316,27,61,61,False
480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,0,98103,47.6779,-122.353,1390,3060,26,96,96,False
363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,0,98023,47.3076,-122.395,2570,10377,12,25,25,False
2400000.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,0,98074,47.6338,-122.072,3120,18841,29,14,14,False
181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,0,98106,47.5218,-122.357,1150,2566,26,61,61,False
250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,0,98002,47.2785,-122.213,2010,7650,14,39,39,False
481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,0,98103,47.6846,-122.345,1390,3000,22,97,97,False
260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,0,98032,47.3656,-122.278,1750,7209,23,36,36,False
455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,0,98058,47.4369,-122.111,3060,6567,13,13,13,False
415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,0,98045,47.4616,-121.711,1730,36224,1,24,24,False
349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,0,98118,47.5405,-122.27,1620,6331,21,62,62,False
245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,0,98030,47.3507,-122.178,1630,6458,29,27,27,False
592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,0,98115,47.6979,-122.32,1420,6816,19,86,86,False
385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,0,98106,47.5278,-122.345,1910,7620,20,59,59,False
315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,0,98059,47.4756,-122.147,1550,10650,11,41,41,False
255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,0,98045,47.4437,-121.772,1380,10098,24,35,35,False
693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,0,98052,47.7048,-122.109,2990,5659,29,8,8,False
780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,0,98112,47.6362,-122.302,1660,4400,2,103,103,False
237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,0,98198,47.4207,-122.29,1600,8470,24,54,54,False
525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,0,98074,47.6154,-122.047,2380,33450,16,35,35,False
425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,0,98144,47.5964,-122.299,1330,2580,28,85,85,False
369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,0,98070,47.4683,-122.438,1230,14267,27,78,78,False
290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,0,98031,47.4045,-122.171,1950,7475,19,26,26,False
285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,0,98106,47.5544,-122.358,1130,6350,29,60,60,False
415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,0,98115,47.6802,-122.29,1320,4465,14,77,77,False
272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,0,98023,47.2988,-122.371,2070,8250,9,36,36,False
2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,2008,98004,47.6312,-122.223,3890,20060,4,33,7,True
1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,0,98077,47.7285,-122.042,4180,47443,7,25,25,False
436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,0,98133,47.7107,-122.352,1440,7530,1,76,76,False
210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,0,98003,47.3271,-122.323,1350,8164,17,47,47,False
236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,0,98178,47.5053,-122.255,1320,7619,25,53,53,False
331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,2003,98199,47.6601,-122.4,1440,2225,24,60,11,True
365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,0,98031,47.4145,-122.166,2653,4927,20,9,9,False
450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,0,98058,47.4672,-122.165,1660,10530,27,55,55,False
770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,0,98028,47.7618,-122.261,1860,12136,13,0,0,False
455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,0,98038,47.3828,-122.071,2670,49385,5,18,18,False
405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,0,98118,47.5362,-122.268,2020,6000,5,107,107,False
304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,0,98031,47.3954,-122.206,1720,11088,3,45,45,False
170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,0,98178,47.5048,-122.272,1650,8775,27,84,84,False
2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,1994,98122,47.6166,-122.287,3050,7556,13,110,21,True
780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,0,98053,47.6811,-122.025,3920,7864,30,9,9,False
330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,0,98028,47.7486,-122.23,2570,13300,10,27,27,False
370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,0,98030,47.3846,-122.169,2410,8100,5,22,22,False
467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,0,98072,47.7564,-122.144,2300,9750,17,35,35,False
405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,0,98034,47.7198,-122.193,1670,7320,9,35,35,False
675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,0,98006,47.5461,-122.151,2310,10300,2,29,29,False
500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,0,98006,47.5712,-122.143,1520,13527,12,60,60,False
389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,0,98166,47.4281,-122.343,2410,15256,23,46,46,False
630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,0,98034,47.7128,-122.223,2120,9600,24,40,40,False
360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,0,98001,47.3341,-122.255,2280,9937,22,22,22,False
580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,0,98056,47.5399,-122.181,2320,11004,2,28,28,False
550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,0,98126,47.5717,-122.375,2390,4166,9,85,85,False
879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,0,98075,47.5951,-122.017,3150,11374,10,20,20,False
265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,0,98042,47.3536,-122.144,1740,7316,22,21,21,False
446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,0,98059,47.5084,-122.154,2400,7220,4,25,25,False
404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,0,98108,47.5586,-122.311,2140,5592,2,51,51,False
267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,0,98188,47.4427,-122.274,1630,9052,29,57,57,False
3075000.0,4,5.0,4550,18641,1.0,1,4,3,10,2600,1950,0,98074,47.6053,-122.077,4550,19508,24,12,12,False
335000.0,3,2.5,2440,7632,2.0,0,0,3,8,2440,0,0,98003,47.3494,-122.301,2510,7903,11,16,16,False
576000.0,3,2.5,1940,9000,1.0,0,0,4,7,970,970,0,98117,47.6933,-122.393,2190,7310,19,66,66,False
208633.0,3,2.5,2040,3810,2.0,0,0,3,8,2040,0,0,98038,47.3537,-122.0,2370,4590,1,9,9,False
315000.0,3,2.25,2200,8750,1.0,0,0,4,7,1120,1080,0,98166,47.476,-122.337,1460,10139,15,51,51,False
725000.0,3,1.75,1920,3300,1.0,0,0,4,8,960,960,0,98112,47.6239,-122.298,1740,4000,17,102,102,False
550000.0,4,2.75,1800,7750,1.0,0,0,4,8,1400,400,0,98177,47.7776,-122.384,1800,8275,3,50,50,False
610750.0,4,2.25,2180,7297,2.0,0,0,3,8,2180,0,0,98074,47.6459,-122.058,2250,9781,12,30,30,False
550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,0,98105,47.6692,-122.297,1460,5000,28,107,107,False
665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,0,98056,47.5376,-122.18,2720,8330,8,55,55,False
834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,0,98144,47.601,-122.294,2440,5750,9,87,87,False
201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,0,98065,47.529,-121.837,1660,78408,23,99,99,False
2384000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,0,98119,47.6345,-122.367,2880,5400,2,93,93,False
1384000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,0,98006,47.5503,-122.102,3860,11244,18,17,17,False
1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,0,98006,47.5503,-122.102,3860,11244,9,17,17,False
305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,0,98058,47.4441,-122.125,2150,7350,5,35,35,False
487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,0,98133,47.7357,-122.333,1570,8162,8,67,67,False
390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,0,98042,47.346,-122.157,2350,57500,11,27,27,False
548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,0,98103,47.6638,-122.345,1570,3864,23,98,98,False
268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,0,98166,47.48,-122.336,1310,8775,22,71,71,False
819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,0,98052,47.6759,-122.151,1560,8384,13,1,1,False
520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,0,98027,47.5162,-122.057,2660,17958,23,30,30,False
230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,0,98001,47.2639,-122.252,1520,9518,21,11,11,False
240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,0,98023,47.2929,-122.371,1510,9753,2,46,46,False
232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1984,98146,47.4957,-122.352,1820,7460,5,92,30,True
240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,1984,98146,47.4957,-122.352,1820,7460,11,93,31,True
274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,0,98077,47.7721,-122.093,3080,35781,27,27,27,False
740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,0,98102,47.644,-122.319,2320,5500,5,92,92,False
186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,0,98166,47.472,-122.344,1150,7600,28,63,63,False
790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,0,98005,47.592,-122.166,2500,10004,25,37,37,False
880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,2002,98105,47.669,-122.275,2370,6120,16,63,12,True
279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,0,98198,47.42,-122.323,1590,7955,16,60,60,False
295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,0,98022,47.1913,-122.012,1910,10450,29,23,23,False
640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,0,98103,47.6666,-122.331,1710,5000,8,91,91,False
940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,0,98040,47.5639,-122.217,2770,9525,3,46,46,False
260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,0,98038,47.3483,-122.052,1800,5894,7,11,11,False
559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,0,98072,47.7648,-122.164,2580,11045,2,10,10,False
791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,0,98103,47.6794,-122.357,1820,3750,22,103,103,False
265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,0,98133,47.7535,-122.354,1740,8000,26,60,60,False
245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,0,98178,47.4945,-122.22,880,78408,1,61,61,False
485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,0,98052,47.6945,-122.093,2560,14764,24,53,53,False
684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,0,98059,47.5222,-122.157,3470,8066,6,4,4,False
425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,0,98125,47.7222,-122.32,1580,8691,9,57,57,False
309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,0,98070,47.3796,-122.49,1660,20000,17,23,23,False
552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,0,98065,47.5374,-121.875,2380,5823,18,12,12,False
165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,0,98178,47.4897,-122.24,1020,7138,23,71,71,False
239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,0,98178,47.4897,-122.24,1020,7138,29,71,71,False
320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,0,98059,47.4716,-122.078,1360,32156,5,84,84,False
206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,0,98030,47.3581,-122.173,1720,12080,21,27,27,False
387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,0,98155,47.7713,-122.307,2040,8646,16,42,42,False
299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,0,98014,47.675,-121.854,1300,19207,4,47,47,False
855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,0,98040,47.5603,-122.222,2610,10180,22,49,49,False
315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,0,98166,47.4147,-122.337,1940,14400,26,61,61,False
437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,0,98103,47.68,-122.353,1930,3120,3,107,107,False
252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,0,98001,47.3117,-122.27,1640,22654,24,46,46,False
375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,0,98118,47.543,-122.28,1600,5766,4,59,59,False
300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,0,98038,47.3607,-122.034,2010,5091,6,9,9,False
420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,0,98006,47.5759,-122.137,1750,10530,6,60,60,False
900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,1954,98033,47.6891,-122.159,1340,17689,5,86,60,True
679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,0,98116,47.565,-122.381,1520,5750,5,14,14,False
463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,0,98053,47.6359,-121.974,1580,28399,5,22,22,False
380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,0,98059,47.4769,-122.141,2470,11340,28,36,36,False
329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,0,98038,47.3845,-122.029,1820,8168,10,20,20,False
604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,0,98033,47.6743,-122.184,2040,9363,19,1,1,False
795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,0,98006,47.5651,-122.164,2920,8800,17,48,48,False
465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,0,98045,47.4853,-121.709,1380,44049,30,21,21,False
673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,0,98166,47.4508,-122.359,2140,17449,26,13,13,False
810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,0,98074,47.6375,-122.016,3400,21455,1,23,23,False
785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,0,98075,47.5944,-122.042,2770,24361,23,26,26,False
338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,0,98056,47.4888,-122.182,1810,7650,20,28,28,False
280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,0,98056,47.5112,-122.19,1430,7220,4,21,21,False
315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,0,98133,47.7711,-122.341,1810,6929,1,60,60,False
530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,0,98133,47.7711,-122.341,1810,6929,24,61,61,False
380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,0,98023,47.2813,-122.345,2860,9721,23,10,10,False
297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,0,98056,47.5038,-122.189,1650,7625,11,20,20,False
730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,0,98075,47.5823,-121.97,3480,7447,20,10,10,False
450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,0,98125,47.7164,-122.304,1770,12600,9,74,74,False
275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,0,98038,47.3624,-122.045,1680,7500,27,17,17,False
595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,0,98115,47.6831,-122.329,1910,3120,29,55,55,False
435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,2014,98144,47.592,-122.307,1590,2577,21,111,1,True
270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,0,98011,47.7461,-122.195,3130,19868,16,60,60,False
950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,0,98077,47.7268,-122.06,3360,14142,5,28,28,False
389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,0,98019,47.7237,-121.959,2300,6930,13,14,14,False
560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,0,98052,47.6283,-122.095,2420,8050,21,47,47,False
1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,0,98006,47.5543,-122.148,4050,19009,28,16,16,False
799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,0,98040,47.5483,-122.226,2450,9691,11,45,45,False
365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,0,98072,47.7591,-122.146,1410,9600,25,31,31,False
252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,0,98058,47.4612,-122.169,1710,7350,15,35,35,False
403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,0,98146,47.4987,-122.365,1880,12000,5,21,21,False
385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,0,98177,47.772,-122.358,1610,10020,1,60,60,False
345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,0,98106,47.5287,-122.35,1450,7620,10,57,57,False
490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,0,98008,47.6109,-122.114,1950,2856,17,35,35,False
330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,0,98019,47.7736,-121.901,1790,27743,18,9,9,False
927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,0,98004,47.6294,-122.218,3180,12239,12,61,61,False
1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,0,98040,47.5634,-122.213,3600,16553,28,31,31,False
330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,0,98028,47.7405,-122.241,2000,9600,30,65,65,False
530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,0,98008,47.5976,-122.118,2110,8800,9,57,57,False
365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,0,98006,47.5722,-122.129,2000,10071,23,52,52,False
378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,2011,98118,47.5644,-122.289,1060,3500,19,105,3,True
269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,0,98058,47.4556,-122.157,1390,8750,19,46,46,False
557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,0,98122,47.6055,-122.305,1630,1543,6,7,7,False
360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,0,98022,47.1775,-122.022,1880,16963,25,40,40,False
352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,0,98117,47.6879,-122.385,1560,4500,22,78,78,False
437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,0,98045,47.4807,-121.779,2430,22357,24,21,21,False
322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,0,98038,47.3845,-122.032,1820,7107,18,20,20,False
650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,0,98116,47.5815,-122.402,1510,1352,12,13,13,False
450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,0,98103,47.6609,-122.344,1290,3235,6,13,13,False
278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,0,98092,47.3163,-122.188,1570,5250,17,17,17,False
364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,0,98055,47.4309,-122.191,2090,6996,27,20,20,False
840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,0,98038,47.401,-122.026,3180,36852,11,28,28,False
268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,0,98031,47.404,-122.191,1550,8134,18,24,24,False
517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,0,98070,47.3889,-122.482,1380,143947,16,8,8,False
632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,0,98077,47.7718,-122.095,2990,36497,4,36,36,False
577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,0,98034,47.7067,-122.2,2450,8118,23,19,19,False
339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,0,98178,47.504,-122.227,2850,6867,12,95,95,False
570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,0,98052,47.7015,-122.164,2520,18295,9,47,47,False
563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,0,98024,47.5753,-121.95,2690,174240,26,50,50,False
423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,0,98133,47.7448,-122.333,1910,8660,5,53,53,False
355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,0,98019,47.7318,-121.982,2320,5465,23,2,2,False
1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,0,98024,47.5954,-121.95,4680,211267,10,15,15,False
482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,0,98103,47.6885,-122.337,1320,4050,3,73,73,False
625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,0,98006,47.5724,-122.179,1580,9800,30,59,59,False
538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,0,98056,47.5272,-122.169,2360,11632,19,26,26,False
380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,0,98058,47.4334,-122.161,2310,10094,7,30,30,False
375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,0,98122,47.6073,-122.308,1300,5120,17,105,105,False
245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,0,98038,47.3592,-122.046,1850,8140,3,19,19,False
310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,1974,98166,47.4546,-122.337,1620,39480,14,67,40,True
1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,0,98004,47.6408,-122.219,3530,15715,25,39,39,False
397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,0,98034,47.7245,-122.2,1460,9660,6,43,43,False
365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,0,98058,47.4362,-122.178,2310,5082,12,10,10,False
328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,0,98042,47.3739,-122.156,2290,8250,28,24,24,False
988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,0,98052,47.7205,-122.127,3930,21887,8,27,27,False
1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,0,98103,47.6636,-122.33,1810,3277,22,92,92,False
237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,0,98055,47.4324,-122.197,1490,2094,3,9,9,False
525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,0,98011,47.7734,-122.224,2300,4674,19,11,11,False
749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,2014,98006,47.559,-122.164,2140,9131,16,38,0,True
722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,0,98074,47.633,-122.041,3180,11398,21,31,31,False
843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,0,98052,47.6954,-122.103,2860,9003,12,24,24,False
